"Model","Locus_name","Model_string","Rates","Likelihood","Unconstrained_likelihood","parameters","AIC","AICc","BIC","Best","Length","Ntaxa","Percent_constant","Percent_parsimony_informative","Site_patterns","RF_distance","nRF_distance","wRF_distance","KF_distance","PD_distance","wPD_distance","geodesic_distance","Tree_Length","Sum_int","prop_int","Min.","1st Qu.","Median","Mean","3rd Qu.","Max."
"Mixture","UCE-1055","TPM2u+FO","None",-1031.344,-910.4955,"TPM2u{0.3028,1.9029,0.3028,1,1.9029,1}+FO{0.3335,0.1968,0.1516,0.3182}",2278.6879,2458.4131,2654.5969,"Mixture",240,54,0.65,"13.75%",111,82,0.82,79.5305,9.474,145.8835,221.7004,NA,"0.4821","0.1233","0.2558","0","0","0.0041","0.0047","0.0084","0.0462"
"One_class","UCE-1055","TPM2u+F","None",-1031.6161,-910.4955,"TPM2u{0.314,1.936,0.314,1,1.936,1}+F{0.3335,0.1977,0.1635,0.3053}",2279.2322,2458.9574,2655.1412,"Mixture",240,54,0.65,"13.75%",111,88,0.88,79.5191,9.4732,153.9286,221.6877,NA,"0.4866","0.1202","0.247","0","0","0.0041","0.0047","0.0083","0.0458"
"Mixture","UCE-1050","K3Pu+FO+R2","R2",-1970.6634,-2196.9929,"K3Pu{1,2.9991,0.4064,0.4064,2.9991,1}+FO{0.3271,0.1828,0.19,0.3001}",4197.3269,4302.165,4721.5924,"Mixture",444,63,0.707207207207207,"11.26%",218,94,0.7966,90.2414,9.9337,178.8407,249.4554,NA,"0.5716","0.1559","0.2727","0","0","0.0023","0.0047","0.007","0.0314"
"One_class","UCE-1050","K3Pu+F+R2","R2",-1971.2925,-2196.9929,"K3Pu{1,2.9973,0.404,0.404,2.9973,1}+F{0.3253,0.1681,0.1987,0.3078}",4198.5851,4303.4232,4722.8506,"Mixture",444,63,0.707207207207207,"11.26%",218,92,0.7797,90.2379,9.9341,181.648,249.4352,NA,"0.5706","0.1578","0.2766","0","0","0.0022","0.0047","0.007","0.0315"
"Mixture","UCE-1054","HKY+FO+R2","R2",-995.9592,-925.5243,"HKY{1,5.0669,1,1,5.0669,1}+FO{0.3024,0.2071,0.1687,0.3219}",2201.9185,2340.1793,2578.5796,"Mixture",267,56,0.801498127340824,"13.86%",86,76,0.7917,77.2763,9.4132,136.9818,207.18,NA,"0.5086","0.247","0.4856","0","0","0.0036","0.0051","0.007","0.0846"
"One_class","UCE-1054","HKY+F+R2","R2",-998.0701,-925.5243,"HKY{1,4.8625,1,1,4.8625,1}+F{0.2981,0.2368,0.1755,0.2895}",2206.1401,2344.401,2582.8012,"Mixture",267,56,0.801498127340824,"13.86%",86,78,0.8125,77.2976,9.4146,161.7158,207.2137,NA,"0.5031","0.25","0.4969","0","0","0.0035","0.0051","0.0072","0.0858"
"Mixture","UCE-1044","TPM2u+FO+G4","G4",-1073.2529,-968.6984,"TPM2u{0.3491,2.993,0.3491,1,2.993,1}+FO{0.3773,0.1455,0.2032,0.274}",2364.5059,2517.2447,2755.516,"One_class",267,61,0.565543071161049,"10.11%",90,86,0.86,79.059,9.6173,189.5627,208.9633,NA,"0.9002","0.0929","0.1032","0","0","0","0.0095","0.0039","0.6735"
"One_class","UCE-1044","TIM2+F+G4","G4",-1070.3495,-968.6984,"TIM2{0.3008,3.9297,0.3008,1,1.8515,1}+F{0.3686,0.157,0.1838,0.2906}",2360.6989,2517.2374,2755.2963,"One_class",267,61,0.565543071161049,"10.11%",90,82,0.82,78.9758,9.6142,178.1965,208.8207,NA,"0.9832","0.0979","0.0996","0","0","0","0.0087","0.0039","0.5912"
"Mixture","UCE-106","MIX{HKY+FO,JC+FO}+G","G4",-5345.6357,-3849.866,"HKY{5.48828}+FO{0.322059,0.199689,0.224904,0.253348};JC",10765.2714,10768.2661,10945.9974,"Mixture",977,17,0.607983623336745,"26.31%",358,10,0.3571,32.7634,6.7836,16.2481,75.5493,NA,"1.1916","0.3332","0.2796","0.0038","0.0079","0.0152","0.0382","0.0588","0.1703"
"One_class","UCE-106","TPM3u+F+G4","G4",-5347.123,-3849.866,"TPM3u{1.4542,4.2796,1,1.4542,4.2796,1}+F{0.2983,0.2038,0.2435,0.2544}",10768.246,10771.2407,10948.972,"Mixture",977,17,0.607983623336745,"26.31%",358,8,0.2857,32.7603,6.7849,15.2971,75.5487,NA,"1.1848","0.3374","0.2848","0.0038","0.0077","0.0153","0.0384","0.0595","0.1733"
"Mixture","UCE-1060","MIX{K2P,JC+FO}+G","G4",-1854.6558,-1253.0143,"K2P{10.7079}+FQ;JC",3901.3117,4008.3462,4247.1151,"Mixture",271,48,0.538745387453875,"25.83%",168,74,0.8222,73.4899,9.5606,133.8917,178.1067,NA,"1.1741","0.3249","0.2767","0","0","0.0071","0.0125","0.016","0.0701"
"One_class","UCE-1060","K2P+G4","G4",-1861.7715,-1253.0143,"K2P{1,4.0668,1,1,4.0668,1}+G4{0.25,0.25,0.25,0.25}",3913.5431,4017.7716,4255.7443,"Mixture",271,48,0.538745387453875,"25.83%",168,74,0.8222,73.4967,9.562,141.4037,178.1284,NA,"1.164","0.3236","0.278","0","0","0.0069","0.0126","0.016","0.0729"
"Mixture","UCE-1038","HKY+FO+R2","R2",-1860.2278,-2301.7007,"HKY{1,3.0992,1,1,3.0992,1}+FO{0.3303,0.1821,0.1992,0.2884}",4050.4556,4236.7822,4732.108,"Mixture",460,88,0.702173913043478,"7.83%",219,142,0.9103,112.3629,10.6643,366.3386,329.3399,NA,"0.9986","0.1592","0.1594","0","0","0","0.0065","0.0032","0.5494"
"One_class","UCE-1038","HKY+F+R2","R2",-1862.8632,-2301.7007,"HKY{1,3.093,1,1,3.093,1}+F{0.3272,0.1916,0.1873,0.2938}",4055.7264,4242.0529,4737.3787,"Mixture",460,88,0.702173913043478,"7.83%",219,142,0.9103,112.2888,10.6602,477.4013,329.1472,NA,"1.0397","0.1411","0.1357","0","0","0","0.0063","0.0042","0.5083"
"Mixture","UCE-1051","HKY+FO+R2","R2",-1748.6133,-1776.5489,"HKY{1,2.5415,1,1,2.5415,1}+FO{0.3318,0.1549,0.2441,0.2692}",3763.2266,3918.2006,4281.5481,"Mixture",364,65,0.629120879120879,"12.09%",187,102,0.8226,92.8421,9.9124,242.4665,263.7059,NA,"0.8919","0.1118","0.1254","0","0","0.0027","0.0073","0.0056","0.4231"
"One_class","UCE-1051","HKY+F+R2","R2",-1750.9731,-1776.5489,"HKY{1,2.7665,1,1,2.7665,1}+F{0.3122,0.1515,0.2545,0.2819}",3767.9462,3922.9201,4286.2677,"Mixture",364,65,0.629120879120879,"12.09%",187,104,0.8387,92.8421,9.9119,205.8349,263.6711,NA,"0.9309","0.1125","0.1209","0","0","0.0027","0.007","0.0055","0.3964"
"Mixture","UCE-1053","TPM2u+FO+G4","G4",-3538.3092,-3467.479,"TPM2u{0.6156,2.5035,0.6156,1,2.5035,1}+FO{0.3369,0.1956,0.1637,0.3038}",7466.6184,7642.7475,8333.5338,"Mixture",630,97,0.622222222222222,"21.75%",366,168,0.9032,128.3933,11.2852,389.9949,384.8319,NA,"1.154","0.337","0.292","0","0","0.0027","0.0059","0.0076","0.0805"
"One_class","UCE-1053","TPM2u+F+I+R2","I+R2",-3538.1857,-3467.479,"TPM2u{0.5691,2.4031,0.5691,1,2.4031,1}+F{0.3488,0.1772,0.159,0.315}",7470.3715,7650.9548,8346.1783,"Mixture",630,97,0.622222222222222,"21.75%",366,170,0.914,128.4426,11.2899,382.4278,385.0298,NA,"1.1156","0.3395","0.3043","0","0","0.0019","0.0061","0.0079","0.0798"
"Mixture","UCE-1064","TPM2u+FO+I","I",-1579.8595,-1191.9911,"TPM2u{0.4291,2.013,0.4291,1,2.013,1}+FO{0.3368,0.199,0.1841,0.2801}",3353.7189,3464.2538,3702.7658,"Mixture",270,47,0.585185185185185,"18.89%",147,56,0.6364,71.4295,9.3638,116.5333,167.8575,NA,"0.7892","0.2028","0.257","0","0.0035","0.0047","0.0087","0.0114","0.0507"
"One_class","UCE-1064","TPM2u+F+I","I",-1580.849,-1191.9911,"TPM2u{0.4628,2.1076,0.4628,1,2.1076,1}+F{0.3227,0.1813,0.1999,0.2961}",3355.698,3466.2329,3704.7449,"Mixture",270,47,0.585185185185185,"18.89%",147,56,0.6364,71.4258,9.3633,120.8139,167.8404,NA,"0.7937","0.2042","0.2573","0","0.0034","0.0046","0.0087","0.0114","0.0506"
"Mixture","UCE-1059","TPM2+G4","G4",-1338.6659,-881.0182,"TPM2{3.1872,7.6194,3.1872,1,7.6194,1}+G4{0.25,0.25,0.25,0.25}",2897.3317,3094.2672,3277.8861,"Mixture",235,55,0.625531914893617,"22.55%",112,94,0.9038,81.1631,9.5676,199.2436,222.668,NA,"0.8064","0.2214","0.2746","0","0","0.0043","0.0075","0.0119","0.0715"
"One_class","UCE-1059","TPM2+I","I",-1339.4918,-881.0182,"TPM2{3.1247,7.5657,3.1247,1,7.5657,1}+I{0.25,0.25,0.25,0.25}",2898.9835,3095.919,3279.5379,"Mixture",235,55,0.625531914893617,"22.55%",112,92,0.8846,81.1884,9.5697,206.2862,222.6414,NA,"0.801","0.2314","0.2889","0","0","0.0042","0.0075","0.0112","0.0717"
"Mixture","UCE-1083","MIX{HKY+FO,JC+FO}+G","G4",-5124.1355,-4624.1956,"HKY{5.09463}+FO{0.313745,0.18123,0.14909,0.355935};JC",10298.2711,10299.5151,10422.6798,"One_class",1071,11,0.605042016806723,"26.33%",399,4,0.25,19.1408,5.0473,6.4807,35.6599,NA,"1.1117","0.4119","0.3705","0.0073","0.0245","0.0479","0.0573","0.0837","0.192"
"One_class","UCE-1083","HKY+F+G4","G4",-5127.5451,-4624.1956,"HKY{1,3.9258,1,1,3.9258,1}+F{0.3157,0.1832,0.1621,0.339}",10303.0903,10304.2375,10422.5227,"One_class",1071,11,0.605042016806723,"26.33%",399,2,0.125,19.1493,5.0542,4.2426,35.7148,NA,"1.0886","0.3989","0.3664","0.0071","0.0242","0.0475","0.0585","0.0854","0.2017"
"Mixture","UCE-1063","TPM2u+FO+R2","R2",-4247.2086,-3866.0681,"TPM2u{0.5484,2.0727,0.5484,1,2.0727,1}+FO{0.2954,0.1967,0.1937,0.3142}",8842.4173,8966.703,9625.3802,"Mixture",665,85,0.439097744360902,"20.45%",445,144,0.878,113.7431,10.6624,397.7135,343.7704,NA,"2.398","0.3676","0.1533","0","0","0.0046","0.0142","0.0094","0.8245"
"One_class","UCE-1063","TPM2u+F+R2","R2",-4247.8605,-3866.0681,"TPM2u{0.4886,1.973,0.4886,1,1.973,1}+F{0.3147,0.1895,0.1763,0.3196}",8843.721,8968.0068,9626.684,"Mixture",665,85,0.439097744360902,"20.45%",445,142,0.8659,113.7467,10.6631,291.2319,343.8678,NA,"2.3793","0.3649","0.1534","0","0","0.0046","0.0144","0.0093","0.8317"
"Mixture","UCE-1061","HKY+FO+R2","R2",-1365.8216,-1621.4691,"HKY{1,5.0763,1,1,5.0763,1}+FO{0.328,0.1822,0.2003,0.2894}",3009.6431,3181.0969,3552.4884,"Mixture",367,70,0.798365122615804,"11.44%",145,106,0.8154,96.2349,10.0137,188.91,268.7426,NA,"0.4357","0.1273","0.2922","0","0","0","0.0033","0.0054","0.027"
"One_class","UCE-1061","HKY+F+R2","R2",-1366.4945,-1621.4691,"HKY{1,5.1074,1,1,5.1074,1}+F{0.3346,0.1703,0.1964,0.2988}",3010.9891,3182.4428,3553.8344,"Mixture",367,70,0.798365122615804,"11.44%",145,106,0.8154,96.2377,10.0131,245.1265,268.736,NA,"0.4411","0.1156","0.2621","0","0","0","0.0033","0.0054","0.0228"
"Mixture","UCE-1062","TIM+FO+I+R2","I+R2",-1311.4769,-1117.782,"TIM{1,2.7739,2.6277,2.6277,10.0797,1}+FO{0.3359,0.2327,0.1789,0.2525}",2858.9538,3019.4338,3293.6162,"Mixture",294,58,0.608843537414966,"11.56%",102,90,0.8491,84.3197,9.8901,176.4511,226.5836,NA,"3.9616","0.1016","0.0256","0","0","0.0017","0.0226","0.0034","1.9878"
"One_class","UCE-1062","TNe+R2","R2",-1334.3178,-1117.782,"TNe{1,1.2713,1,1,4.115,1}+R2{0.25,0.25,0.25,0.25}",2894.6357,3037.769,3310.8802,"Mixture",294,58,0.608843537414966,"11.56%",102,92,0.8679,83.0157,9.64,189.7894,227.7548,NA,"2.4681","0.1672","0.0677","0","0","0","0.0363","0.0034","3.4666"
"Mixture","UCE-1069","HKY+FO+G4","G4",-1362.2683,-1529.5455,"HKY{1,2.0056,1,1,2.0056,1}+FO{0.3184,0.1951,0.1836,0.3029}",2972.5366,3110.3144,3450.9203,"Mixture",350,62,0.702857142857143,"11.14%",149,86,0.7414,88.9905,10.0224,210.4709,241.0473,NA,"0.4779","0.0955","0.1998","0","0","0","0.004","0.003","0.1507"
"One_class","UCE-1069","HKY+F+G4","G4",-1363.2631,-1529.5455,"HKY{1,2.0478,1,1,2.0478,1}+F{0.3426,0.1801,0.1701,0.3072}",2974.5263,3112.3041,3452.91,"Mixture",350,62,0.702857142857143,"11.14%",149,88,0.7586,88.9925,10.0227,224.7087,241.055,NA,"0.4755","0.095","0.1998","0","0","0","0.004","0.003","0.1514"
"Mixture","UCE-1088","HKY+FO+G4","G4",-5769.8621,-5919.2669,"HKY{1,3.138,1,1,3.138,1}+FO{0.3455,0.1689,0.1941,0.2916}",11687.7241,11698.6709,12057.2073,"Mixture",1089,39,0.358126721763085,"32.60%",516,54,0.8182,57.5963,8.4184,129.5068,128.6839,NA,"2.3908","1.2752","0.5334","0","0","0.0107","0.0346","0.0291","0.3378"
"One_class","UCE-1088","HKY+F+G4","G4",-5773.7206,-5919.2669,"HKY{1,3.0392,1,1,3.0392,1}+F{0.3512,0.1649,0.2143,0.2697}",11695.4412,11706.3879,12064.9243,"Mixture",1089,39,0.358126721763085,"32.60%",516,54,0.8182,57.595,8.4203,102.0588,129.438,NA,"2.3908","1.2564","0.5255","0","0","0.0106","0.0346","0.0318","0.3384"
"Mixture","UCE-1068","HKY+FO+G4","G4",-950.1156,-1357.8827,"HKY{1,4.0139,1,1,4.0139,1}+FO{0.3141,0.196,0.1593,0.3306}",2092.2312,2176.1231,2453.6895,"Mixture",319,58,0.811912225705329,"6.90%",125,74,0.8409,72.4175,9.2724,155.8397,191.0971,NA,"0.291","0.0412","0.1416","0","0","0","0.0032","0.0032","0.03"
"One_class","UCE-1068","HKY+F+G4","G4",-950.5804,-1357.8827,"HKY{1,4.0375,1,1,4.0375,1}+F{0.3116,0.1911,0.1467,0.3506}",2093.1609,2177.0528,2454.6192,"Mixture",319,58,0.811912225705329,"6.90%",125,72,0.8182,72.412,9.2719,152.9771,191.1099,NA,"0.2898","0.0441","0.1522","0","0","0","0.0032","0.0032","0.03"
"Mixture","UCE-1084","MIX{TVM+FO,K81u+FO,K80+FO,JC+FO}+G","G4",-5616.5935,-5018.2364,"TVM{1.41084,1.99311,0.0732207,0.855309}+FO{0.166317,0.0534899,0.0283442,0.751849};K3Pu{95.9074,83.1117}+FO{0.685582,0.077597,0.162058,0.0747635};K2P{7.15582}+FQ;JC",11485.1869,11522.3145,12102.1704,"Mixture",989,56,0.569261880687563,"24.87%",468,84,0.7925,82.2572,9.4819,170.5872,228.281,NA,"1.6489","0.5553","0.3368","0","0.0025","0.0088","0.0144","0.0186","0.094"
"One_class","UCE-1084","TVM+F+I+R2","I+R2",-5647.0101,-5018.2364,"TVM{1.0491,4.7922,0.8197,2.4089,4.7922,1}+F{0.3317,0.1414,0.1577,0.3692}",11532.0202,11564.8855,12114.7268,"Mixture",989,56,0.569261880687563,"24.87%",468,80,0.7547,82.3799,9.4957,164.4476,228.6048,NA,"1.5695","0.5696","0.3629","0","0.0021","0.0094","0.0151","0.0176","0.0975"
"Mixture","UCE-1085","HKY+FO+G4","G4",-7331.7519,-5377.7039,"HKY{1,3.8347,1,1,3.8347,1}+FO{0.2591,0.2417,0.2103,0.2889}",14903.5037,14940.8302,15479.6577,"Mixture",899,59,0.363737486095662,"46.83%",623,94,0.8393,85.317,9.5332,226.389,230.9219,NA,"3.2534","1.2487","0.3838","0","0","0.0129","0.0284","0.0375","0.2608"
"One_class","UCE-1085","K2P+G4","G4",-7350.6202,-5377.7039,"K2P{1,3.8199,1,1,3.8199,1}+G4{0.25,0.25,0.25,0.25}",14935.2404,14970.5951,15496.9905,"Mixture",899,59,0.363737486095662,"46.83%",623,94,0.8393,85.1727,9.521,224.5841,231.2741,NA,"3.2608","1.164","0.357","0","0","0.0129","0.0283","0.039","0.2539"
"Mixture","UCE-1070","TN+FO+R3","R3",-6738.9616,-4280.4215,"TN{1,2.7862,1,1,4.3742,1}+FO{0.3373,0.1726,0.218,0.272}",13809.9233,13911.0985,14568.9222,"Mixture",715,80,0.365034965034965,"39.44%",520,128,0.8312,110.8611,10.841,243.7212,315.5263,NA,"5.7276","0.9961","0.1739","0","0","0.0099","0.0358","0.0236","3.0216"
"One_class","UCE-1070","TN+F+R3","R3",-6743.3696,-4280.4215,"TN{1,2.6188,1,1,4.6416,1}+F{0.3555,0.1573,0.2201,0.2672}",13818.7393,13919.9144,14577.7382,"Mixture",715,80,0.365034965034965,"39.44%",520,126,0.8182,110.6072,10.8166,261.2872,315.954,NA,"5.6267","0.9335","0.1659","0","0","0.01","0.0365","0.0228","3.0968"
"Mixture","UCE-1092","MIX{TVM+FO,K80+FO,K81+FO}+G","G4",-4529.8594,-2429.0544,"TVM{0.922749,1.98455,0.16074,5.93964}+FO{0.448607,0.0570203,0.117511,0.376861};K2P{4.06456}+FQ;K3P{0.564464,0.22543}+FQ",9243.7188,9275.8239,9652.139,"Mixture",626,41,0.638977635782748,"28.12%",257,38,0.5,63.7284,8.6481,63.435,176.8696,NA,"1.4539","0.5576","0.3835","0","0.0053","0.0113","0.0181","0.0254","0.1046"
"One_class","UCE-1092","TVM+F+G4","G4",-4546.824,-2429.0544,"TVM{1.0948,1.9512,0.4255,1.115,1.9512,1}+F{0.3155,0.1645,0.2095,0.3105}",9267.648,9296.1089,9653.8714,"Mixture",626,41,0.638977635782748,"28.12%",257,32,0.4211,63.7222,8.6514,58.515,177.0609,NA,"1.43","0.5479","0.3831","0","0.0052","0.0113","0.0184","0.0245","0.1113"
"Mixture","UCE-1100","MIX{HKY+FO,K80+FO}+G","G4",-7362.0314,-4829.4005,"HKY{2.47157}+FO{0.30557,0.212846,0.209257,0.272328};K2P{73.0034}+FQ",14808.0628,14811.6966,15015.7145,"Mixture",1037,19,0.474445515911283,"37.22%",503,0,0,34.3283,6.7473,0,84.9143,NA,"1.5773","0.602","0.3817","6e-04","0.0148","0.0277","0.0445","0.0561","0.1737"
"One_class","UCE-1100","HKY+F+G4","G4",-7373.8387,-4829.4005,"HKY{1,3.3771,1,1,3.3771,1}+F{0.3009,0.2135,0.2112,0.2744}",14827.6774,14830.9706,15025.4409,"Mixture",1037,19,0.474445515911283,"37.22%",503,0,0,34.3493,6.7521,0,84.9865,NA,"1.5563","0.5916","0.3801","0","0.0148","0.0266","0.0451","0.0562","0.1788"
"Mixture","UCE-1081","HKY+FO+R2","R2",-1435.5262,-1070.516,"HKY{1,3.6404,1,1,3.6404,1}+FO{0.3355,0.1814,0.1921,0.291}",3097.0524,3267.6749,3501.5619,"Mixture",265,57,0.626415094339623,"17.36%",126,68,0.6538,81.5448,9.4435,126.4041,229.594,NA,"0.9492","0.2386","0.2514","0","0","0.0038","0.0089","0.0083","0.2406"
"One_class","UCE-1081","HKY+F+R2","R2",-1435.6011,-1070.516,"HKY{1,3.6482,1,1,3.6482,1}+F{0.3327,0.1768,0.1918,0.2987}",3097.2023,3267.8248,3501.7117,"Mixture",265,57,0.626415094339623,"17.36%",126,72,0.6923,81.5455,9.4436,136.191,229.5693,NA,"0.9479","0.2382","0.2513","0","0","0.0038","0.0089","0.0083","0.2406"
"Mixture","UCE-110","MIX{HKY+FO,JC+FO}+I+G","I+G4",-6786.3222,-4845.9318,"HKY{4.12063}+FO{0.307761,0.129424,0.17023,0.392584};JC",13656.6443,13660.349,13863.5193,"Mixture",1018,19,0.507858546168959,"39.49%",518,2,0.0625,34.1672,6.705,5.831,84.3913,NA,"1.7428","0.8091","0.4643","9e-04","0.0106","0.0268","0.0478","0.067","0.2417"
"One_class","UCE-110","HKY+F+R2","R2",-6791.7116,-4845.9318,"HKY{1,3.2355,1,1,3.2355,1}+F{0.3011,0.1378,0.1822,0.3789}",13665.4233,13668.952,13867.3727,"Mixture",1018,19,0.507858546168959,"39.49%",518,4,0.125,34.2447,6.7202,11.1355,84.6447,NA,"1.6725","0.7654","0.4576","8e-04","0.0107","0.0278","0.0498","0.0696","0.2607"
"Mixture","UCE-1072","K2P+G4","G4",-1228.449,-927.2102,"K2P{1,3.2663,1,1,3.2663,1}+G4{0.25,0.25,0.25,0.25}",2670.8979,2820.0076,3053.1184,"Mixture",263,54,0.737642585551331,"15.97%",102,88,0.8627,80.193,9.4419,147.7058,220.8966,NA,"0.6723","0.225","0.3347","0","0","0.0041","0.0064","0.0083","0.0753"
"One_class","UCE-1072","K2P+G4","G4",-1228.45,-927.2102,"K2P{1,3.267,1,1,3.267,1}+G4{0.25,0.25,0.25,0.25}",2670.9,2820.0097,3053.1205,"Mixture",263,54,0.737642585551331,"15.97%",102,88,0.8627,80.1931,9.442,176.071,220.8969,NA,"0.6721","0.2249","0.3346","0","0","0.0041","0.0064","0.0083","0.0754"
"Mixture","UCE-1077","TPM3u+FO+R2","R2",-1837.5144,-1507.1973,"TPM3u{2.1147,6.1519,1,2.1147,6.1519,1}+FO{0.3492,0.1373,0.1873,0.3262}",3935.0287,4115.2403,4424.9104,"Mixture",320,63,0.590625,"18.44%",184,94,0.7833,89.7167,9.6522,183.6137,250.1594,NA,"0.9052","0.2157","0.2383","0","0","0.0031","0.0073","0.0091","0.1368"
"One_class","UCE-1077","TPM3u+F+R2","R2",-1838.9756,-1507.1973,"TPM3u{2.5704,6.3132,1,2.5704,6.3132,1}+F{0.3676,0.1101,0.197,0.3253}",3937.9511,4118.1628,4427.8329,"Mixture",320,63,0.590625,"18.44%",184,92,0.7667,89.6862,9.6513,169.3045,250.1873,NA,"0.8984","0.21","0.2337","0","0","0.0031","0.0074","0.0093","0.1418"
"Mixture","UCE-1102","TPM3u+FO+G4","G4",-7452.4374,-6037.3054,"TPM3u{1.4155,3.7764,1,1.4155,3.7764,1}+FO{0.3176,0.2128,0.1872,0.2824}",15130.8748,15157.8811,15692.8852,"Mixture",1068,55,0.411048689138577,"35.67%",622,64,0.6154,80.0723,9.5255,132.6575,216.9879,NA,"2.4458","0.7558","0.309","0","0","0.0085","0.0228","0.0252","0.5293"
"One_class","UCE-1102","TPM3u+F+G4","G4",-7453.4214,-6037.3054,"TPM3u{1.4263,3.82,1,1.4263,3.82,1}+F{0.3297,0.2087,0.1797,0.2819}",15132.8427,15159.849,15694.8531,"Mixture",1068,55,0.411048689138577,"35.67%",622,56,0.5385,80.0052,9.5209,134.7516,217.0365,NA,"2.4376","0.7602","0.3119","0","0","0.0099","0.0229","0.0255","0.5304"
"Mixture","UCE-1090","TPM3u+FO+G4","G4",-1489.0199,-1705.7077,"TPM3u{2.1713,4.0963,1,2.1713,4.0963,1}+FO{0.3495,0.1246,0.1863,0.3396}",3236.0398,3383.7931,3736.2678,"Mixture",357,71,0.560224089635854,"6.44%",194,110,0.9167,89.6592,9.7113,282.0993,251.5813,NA,"0.7983","0.164","0.2054","0","0","0","0.0064","0.0029","0.223"
"One_class","UCE-1090","TPM3u+F+G4","G4",-1490.2224,-1705.7077,"TPM3u{2.3441,4.1563,1,2.3441,4.1563,1}+F{0.3318,0.1214,0.1836,0.3631}",3238.4447,3386.198,3738.6726,"Mixture",357,71,0.560224089635854,"6.44%",194,112,0.9333,89.743,9.7139,289.2196,251.5351,NA,"0.7889","0.1924","0.2439","0","0","0","0.0065","0.0029","0.219"
"Mixture","UCE-111","TPM3u+FO+I+G4","I+G4",-8895.9255,-5775.6666,"TPM3u{1.8022,3.8425,1,1.8022,3.8425,1}+FO{0.2786,0.1942,0.2051,0.3221}",17851.8509,17853.6498,18000.9728,"Mixture",1065,13,0.335211267605634,"50.61%",680,2,0.1,24.6436,6.2147,4.6904,46.8094,NA,"2.9154","0.922","0.3163","0.0086","0.0396","0.1065","0.126","0.1804","0.3277"
"One_class","UCE-111","TPM3u+F+I+G4","I+G4",-8901.0973,-5775.6666,"TPM3u{2.0615,4.1665,1,2.0615,4.1665,1}+F{0.2919,0.1821,0.1865,0.3394}",17862.1947,17863.9935,18011.3166,"Mixture",1065,13,0.335211267605634,"50.61%",680,2,0.1,24.6596,6.217,4.6904,46.8342,NA,"2.8985","0.9203","0.3175","0.0087","0.0401","0.1054","0.1268","0.1825","0.3372"
"Mixture","UCE-1107","MIX{K3Pu+FO,K80+FO}+I+G","I+G4",-8168.4223,-6472.438,"K3Pu{1.78787,0.146653}+FO{0.364273,0.116199,0.112679,0.406848};K2P{4.97178}+FQ",16604.8446,16642.4929,17274.7672,"Mixture",1096,64,0.417883211678832,"40.51%",724,90,0.7377,91.2828,9.6555,249.4153,251.3738,NA,"3.0112","1.0583","0.3515","0","0","0.0111","0.0235","0.0332","0.2053"
"One_class","UCE-1107","K3Pu+F+I+G4","I+G4",-8190.1766,-6472.438,"K3Pu{1,3.1175,0.5809,0.5809,3.1175,1}+F{0.3284,0.1801,0.2029,0.2886}",16644.3532,16680.8142,17304.2769,"Mixture",1096,64,0.417883211678832,"40.51%",724,90,0.7377,91.3226,9.6632,281.2881,251.9716,NA,"2.9326","1.014","0.3458","0","0","0.0111","0.0241","0.0341","0.2215"
"Mixture","UCE-1119","MIX{HKY+FO,TPM2+FO}+I+G","I+G4",-7692.5526,-4869.4767,"HKY{2.40687}+FO{0.322378,0.202591,0.191282,0.283748};TPM2{0.158891,4.5217}+FQ",15473.1053,15477.6833,15684.8968,"Mixture",910,19,0.346153846153846,"49.23%",577,12,0.375,33.6256,6.5568,15.5563,82.8069,NA,"2.4223","0.8823","0.3642","0.002","0.0157","0.0334","0.0681","0.079","0.2566"
"One_class","UCE-1119","HKY+F+I+G4","I+G4",-7704.6433,-4869.4767,"HKY{1,3.589,1,1,3.589,1}+F{0.3018,0.2003,0.218,0.2798}",15491.2867,15495.2544,15688.6379,"Mixture",910,19,0.346153846153846,"49.23%",577,12,0.375,33.6779,6.5672,15.5563,82.9274,NA,"2.3821","0.8686","0.3646","0.0018","0.0155","0.034","0.0692","0.0796","0.2636"
"Mixture","UCE-1094","HKY+FO+I+R2","I+R2",-3102.3379,-3541.6135,"HKY{1,3.611,1,1,3.611,1}+FO{0.2932,0.1705,0.1883,0.348}",6548.6759,6664.6837,7327.9868,"Mixture",686,84,0.73469387755102,"14.58%",294,128,0.7901,116.64,11.0868,363.2189,337.8783,NA,"0.796","0.2111","0.2652","0","0","0.0016","0.0049","0.0067","0.0426"
"One_class","UCE-1094","TPM2u+F+I+R2","I+R2",-3102.2435,-3541.6135,"TPM2u{0.6111,2.7795,0.6111,1,2.7795,1}+F{0.3084,0.1526,0.1763,0.3627}",6550.4871,6668.073,7334.3289,"Mixture",686,84,0.73469387755102,"14.58%",294,128,0.7901,116.6344,11.0861,354.8634,337.9176,NA,"0.8033","0.2119","0.2638","0","0","0.0015","0.0048","0.0072","0.0428"
"Mixture","UCE-1123","MIX{HKY+FO,JC+FO}+G","G4",-4092.7451,-3917.0251,"HKY{7.14365}+FO{0.344413,0.181508,0.15801,0.316069};JC",8243.4901,8245.0983,8388.8937,"One_class",1112,13,0.695143884892086,"17.00%",295,2,0.1,25.9166,6.6143,4.6904,51.985,NA,"0.5053","0.2161","0.4277","0.0024","0.0067","0.0131","0.0218","0.0261","0.085"
