"Locus_name","tree_1","tree_2","RF_distance","nRF_distance","wRF_distance","KF_distance","SPR_distance","path_distance","geodesic_distance"
"UCE-1529","One_class","Mixture",26,0.3514,0.0015,3e-04,8,0.004,NA
"UCE-1526","One_class","Mixture",94,0.6438,0.0417,0.0093,16,0.1534,NA
"UCE-1556","One_class","Mixture",0,0,0.0219,0.0073,0,0.0289,NA
"UCE-1539","One_class","Mixture",28,0.3333,0.1037,0.0216,7,0.2073,NA
"UCE-1538","One_class","Mixture",18,0.225,0.0022,4e-04,4,0.0059,NA
"UCE-154","One_class","Mixture",84,0.7241,0.2104,0.0398,15,0.3742,NA
"UCE-1555","One_class","Mixture",2,0.04,0.003,8e-04,1,0.0048,NA
"UCE-1544","One_class","Mixture",8,0.1053,0.0035,7e-04,3,0.014,NA
"UCE-1530","One_class","Mixture",18,0.1837,0.0083,0.0023,5,0.0253,NA
"UCE-1564","One_class","Mixture",0,0,0.1315,0.056,0,0.3183,NA
"UCE-1566","One_class","Mixture",0,0,0.0073,0.0024,0,0.0122,NA
"UCE-1550","One_class","Mixture",28,0.3182,0.0102,0.0067,8,0.0315,NA
"UCE-1540","One_class","Mixture",14,0.125,0.0091,0.0013,5,0.038,NA
"UCE-1547","One_class","Mixture",64,0.4923,0.0964,0.0238,14,0.1621,NA
"UCE-1545","One_class","Mixture",60,0.4545,0.1457,0.0285,10,0.1413,NA
"UCE-1561","One_class","Mixture",68,0.5397,1.4443,0.5477,15,3.3029,NA
"UCE-1568","One_class","Mixture",0,0,0.0178,0.0049,0,0.0498,NA
"UCE-1570","One_class","Mixture",24,0.3871,0.01,0.0056,6,0.0313,NA
"UCE-1580","One_class","Mixture",0,0,0.0079,0.002,0,0.0126,NA
"UCE-1558","One_class","Mixture",20,0.1961,0.0232,0.004,4,0.0629,NA
"UCE-1573","One_class","Mixture",44,0.3385,0.4292,0.0836,7,1.4701,NA
"UCE-1560","One_class","Mixture",36,0.4,0.0491,0.0141,6,0.1453,NA
"UCE-1581","One_class","Mixture",4,0.125,0.1444,0.0479,1,0.4281,NA
"UCE-1586","One_class","Mixture",0,0,0.1164,0.0345,0,0.318,NA
"UCE-1562","One_class","Mixture",26,0.2203,0.024,0.0074,7,0.0579,NA
"UCE-1565","One_class","Mixture",12,0.1071,0.0605,0.0108,5,0.1863,NA
"UCE-1563","One_class","Mixture",44,0.5366,0.0559,0.0157,10,0.0891,NA
"UCE-157","One_class","Mixture",38,0.3519,0.1625,0.0378,8,0.4431,NA
"UCE-1569","One_class","Mixture",38,0.3065,0.0356,0.0141,9,0.1078,NA
"UCE-1610","One_class","Mixture",4,0.1176,0.0029,0.001,1,0.0058,NA
"UCE-1579","One_class","Mixture",52,0.4561,0.2397,0.0518,12,0.2198,NA
"UCE-1582","One_class","Mixture",52,0.5306,0.0664,0.0194,11,0.1117,NA
"UCE-1576","One_class","Mixture",24,0.1875,0.0298,0.01,6,0.0327,NA
"UCE-1590","One_class","Mixture",60,0.5556,0.1099,0.0238,11,0.1378,NA
"UCE-1594","One_class","Mixture",18,0.3333,0.0088,0.0062,5,0.0231,NA
"UCE-1597","One_class","Mixture",74,0.7551,0.098,0.0244,17,0.1245,NA
"UCE-1591","One_class","Mixture",118,0.6941,0.5585,0.0936,23,1.4918,NA
"UCE-15","One_class","Mixture",38,0.3725,0.0067,0.0043,9,0.0316,NA
"UCE-1588","One_class","Mixture",50,0.5102,0.0468,0.0105,11,0.0622,NA
"UCE-1600","One_class","Mixture",2,0.0208,0.0065,0.0013,1,0.0083,NA
"UCE-1613","One_class","Mixture",60,0.5357,0.0372,0.015,15,0.1105,NA
"UCE-1602","One_class","Mixture",96,0.6,0.2743,0.1621,17,1.4704,NA
"UCE-1622","One_class","Mixture",8,0.2353,0.4909,0.2348,2,1.1354,NA
"UCE-1611","One_class","Mixture",72,0.6207,0.0575,0.0139,15,0.1205,NA
"UCE-1616","One_class","Mixture",24,0.2105,0.1745,0.0643,7,0.3405,NA
"UCE-1618","One_class","Mixture",12,0.1538,0.0872,0.0149,4,0.2765,NA
"UCE-1614","One_class","Mixture",4,0.0385,0.0177,0.0026,2,0.0555,NA
"UCE-1598","One_class","Mixture",62,0.5849,0.0424,0.0098,11,0.0876,NA
"UCE-1630","One_class","Mixture",6,0.0517,0.011,0.0049,2,0.0288,NA
"UCE-161","One_class","Mixture",46,0.4792,0.0641,0.0193,10,0.1385,NA
"UCE-1621","One_class","Mixture",46,0.4259,0.1349,0.0249,9,0.1946,NA
"UCE-1634","One_class","Mixture",34,0.2615,0.3245,0.0735,10,0.9344,NA
"UCE-1606","One_class","Mixture",54,0.45,0.0335,0.0096,12,0.0693,NA
"UCE-1631","One_class","Mixture",20,0.2083,0.023,0.0088,5,0.1346,NA
"UCE-1633","One_class","Mixture",80,0.6349,0.4782,0.0702,14,0.855,NA
"UCE-1653","One_class","Mixture",0,0,0.2501,0.0814,0,0.6133,NA
"UCE-1641","One_class","Mixture",52,0.5,0.0235,0.0067,14,0.0384,NA
"UCE-1625","One_class","Mixture",46,0.4182,0.0441,0.011,10,0.0911,NA
"UCE-1624","One_class","Mixture",54,0.3857,0.0236,0.0078,12,0.0653,NA
"UCE-1659","One_class","Mixture",6,0.1304,0.0041,0.0014,1,0.0132,NA
"UCE-1658","One_class","Mixture",38,0.3393,0.3774,0.1057,6,1.1279,NA
"UCE-1645","One_class","Mixture",26,0.3023,0.0146,0.0066,7,0.0308,NA
"UCE-1642","One_class","Mixture",48,0.3478,0.0968,0.0315,10,0.2236,NA
"UCE-1643","One_class","Mixture",42,0.3621,0.1974,0.0348,5,0.1898,NA
"UCE-1639","One_class","Mixture",74,0.5692,0.1137,0.0298,14,0.246,NA
"UCE-1662","One_class","Mixture",0,0,0.1901,0.0884,0,0.5788,NA
"UCE-1667","One_class","Mixture",0,0,0.0042,0.0014,0,0.0087,NA
"UCE-1629","One_class","Mixture",64,0.5,0.0328,0.0089,15,0.0555,NA
"UCE-1652","One_class","Mixture",38,0.3276,0.0346,0.0106,9,0.1138,NA
"UCE-1660","One_class","Mixture",38,0.38,0.0273,0.0142,9,0.1068,NA
"UCE-1677","One_class","Mixture",36,0.3103,0.931,0.3281,6,2.8995,NA
"UCE-1650","One_class","Mixture",64,0.4848,0.1622,0.0265,14,0.4379,NA
"UCE-1693","One_class","Mixture",0,0,0.0416,0.0127,0,0.108,NA
"UCE-1648","One_class","Mixture",34,0.25,0.0666,0.0282,7,0.178,NA
"UCE-1692","One_class","Mixture",4,0.125,0.0439,0.0128,1,0.0602,NA
"UCE-1690","One_class","Mixture",0,0,0.0154,0.0049,0,0.0251,NA
"UCE-1675","One_class","Mixture",28,0.2979,0.0267,0.009,6,0.0528,NA
"UCE-1671","One_class","Mixture",40,0.3333,0.0749,0.0182,8,0.1399,NA
"UCE-1698","One_class","Mixture",0,0,0.0072,0.002,0,0.0197,NA
"UCE-166","One_class","Mixture",44,0.3235,0.0325,0.0122,10,0.0885,NA
"UCE-1694","One_class","Mixture",22,0.2558,0.1613,0.0351,5,0.3517,NA
"UCE-1679","One_class","Mixture",28,0.1842,0.668,0.1605,3,1.0024,NA
"UCE-1680","One_class","Mixture",38,0.3878,0.0105,0.0017,9,0.0284,NA
"UCE-1705","One_class","Mixture",0,0,0.0154,0.0054,0,0.0454,NA
"UCE-1707","One_class","Mixture",0,0,0.0824,0.0363,0,0.1646,NA
"UCE-16","One_class","Mixture",18,0.1268,0.0072,0.0011,5,0.0119,NA
"UCE-1706","One_class","Mixture",4,0.1667,0.198,0.0601,1,0.3135,NA
"UCE-1689","One_class","Mixture",28,0.2333,0.1405,0.0356,5,0.1708,NA
"UCE-1695","One_class","Mixture",44,0.3548,0.1873,0.041,8,0.5784,NA
"UCE-169","One_class","Mixture",48,0.3871,0.1072,0.0369,10,0.4423,NA
"UCE-1703","One_class","Mixture",6,0.0476,0.0028,4e-04,2,0.0091,NA
"UCE-1678","One_class","Mixture",38,0.5278,0.0415,0.0168,7,0.1794,NA
"UCE-1702","One_class","Mixture",8,0.0667,0.0093,0.0037,3,0.0207,NA
"UCE-1683","One_class","Mixture",34,0.25,0.0284,0.0094,9,0.0693,NA
"UCE-1708","One_class","Mixture",26,0.325,0.0627,0.0166,7,0.0601,NA
"UCE-1731","One_class","Mixture",2,0.0769,0.0362,0.012,1,0.0702,NA
"UCE-171","One_class","Mixture",0,0,0.0083,0.0025,0,0.017,NA
"UCE-1713","One_class","Mixture",24,0.1463,0.0934,0.0174,6,0.235,NA
"UCE-1718","One_class","Mixture",40,0.5128,0.0542,0.0209,10,0.1657,NA
"UCE-1722","One_class","Mixture",46,0.4792,0.0685,0.018,6,0.0898,NA
"UCE-170","One_class","Mixture",60,0.4762,0.0029,8e-04,15,0.0079,NA
"UCE-1709","One_class","Mixture",46,0.4894,0.0265,0.0089,12,0.0491,NA
"UCE-1719","One_class","Mixture",68,0.4658,0.0633,0.0125,13,0.1225,NA
"UCE-172","One_class","Mixture",84,0.5753,0.5188,0.1045,18,1.223,NA
"UCE-1732","One_class","Mixture",38,0.3016,0.1009,0.0205,7,0.151,NA
"UCE-1733","One_class","Mixture",60,0.5,0.0501,0.0118,14,0.0976,NA
"UCE-1744","One_class","Mixture",14,0.1628,0.0302,0.0079,4,0.0404,NA
"UCE-173","One_class","Mixture",10,0.1163,0.0614,0.0124,4,0.2352,NA
"UCE-1749","One_class","Mixture",22,0.2895,0.0325,0.0087,5,0.0643,NA
"UCE-1747","One_class","Mixture",94,0.5949,0.7628,0.1749,16,2.0318,NA
"UCE-1751","One_class","Mixture",30,0.4167,0.001,3e-04,6,0.0014,NA
"UCE-1723","One_class","Mixture",18,0.1525,0.0286,0.0153,5,0.0848,NA
"UCE-1743","One_class","Mixture",58,0.5179,0.0719,0.0178,9,0.1759,NA
"UCE-1756","One_class","Mixture",0,0,0.2005,0.0624,0,0.5894,NA
"UCE-1746","One_class","Mixture",48,0.4,0.0518,0.0147,11,0.1106,NA
"UCE-1741","One_class","Mixture",70,0.4667,0.404,0.0755,11,0.7215,NA
"UCE-1750","One_class","Mixture",72,0.6545,0.0653,0.0157,15,0.1769,NA
"UCE-1742","One_class","Mixture",36,0.439,2e-04,0,7,5e-04,NA
"UCE-1748","One_class","Mixture",50,0.4386,0.0467,0.0158,13,0.1341,NA
"UCE-1752","One_class","Mixture",38,0.2375,0.2194,0.0702,6,0.592,NA
"UCE-1745","One_class","Mixture",52,0.4727,1e-04,0,11,1e-04,NA
"UCE-175","One_class","Mixture",6,0.3,0.4336,0.1209,2,0.4374,NA
"UCE-1763","One_class","Mixture",0,0,0.0578,0.0165,0,0.167,NA
"UCE-1754","One_class","Mixture",32,0.2667,0.0401,0.0112,8,0.1309,NA
"UCE-1768","One_class","Mixture",94,0.7966,0.4957,0.0953,18,1.0866,NA
"UCE-1770","One_class","Mixture",16,0.1333,0.0525,0.0126,5,0.1607,NA
"UCE-1759","One_class","Mixture",30,0.3,0.1976,0.0363,6,0.5395,NA
"UCE-1769","One_class","Mixture",24,0.2449,0.004,7e-04,6,0.0119,NA
"UCE-1757","One_class","Mixture",38,0.3585,0.0329,0.0099,9,0.0794,NA
"UCE-1753","One_class","Mixture",82,0.5942,0.1068,0.0179,17,0.1694,NA
"UCE-1765","One_class","Mixture",50,0.5319,0.0995,0.0285,9,0.1285,NA
"UCE-1782","One_class","Mixture",0,0,0.0054,0.0014,0,0.0064,NA
"UCE-1767","One_class","Mixture",30,0.25,0.0268,0.0127,7,0.0742,NA
"UCE-1781","One_class","Mixture",32,0.4,0.231,0.0799,8,0.5704,NA
"UCE-1766","One_class","Mixture",38,0.5758,0.0201,0.0082,8,0.044,NA
"UCE-1774","One_class","Mixture",14,0.1273,0.0023,4e-04,5,0.0068,NA
"UCE-1762","One_class","Mixture",26,0.2203,0.0315,0.0093,6,0.0695,NA
"UCE-1758","One_class","Mixture",78,0.5342,0.0596,0.0123,18,0.1918,NA
"UCE-177","One_class","Mixture",54,0.5094,0.0646,0.0218,14,0.1698,NA
"UCE-1775","One_class","Mixture",66,0.5323,0.1387,0.0312,15,0.3497,NA
"UCE-1776","One_class","Mixture",38,0.3333,0.0386,0.0119,8,0.0942,NA
"UCE-1783","One_class","Mixture",40,0.3509,0.0287,0.0141,9,0.0805,NA
"UCE-1785","One_class","Mixture",44,0.4314,0.1074,0.0198,5,0.1645,NA
"UCE-1780","One_class","Mixture",48,0.4,0.3894,0.0762,9,0.4752,NA
"UCE-1800","One_class","Mixture",22,0.2821,0.0064,0.0027,5,0.0223,NA
"UCE-1796","One_class","Mixture",20,0.2273,0.0153,0.0048,5,0.0298,NA
"UCE-1786","One_class","Mixture",14,0.1186,0.0097,0.0018,4,0.0232,NA
"UCE-1810","One_class","Mixture",0,0,0.0181,0.0057,0,0.0273,NA
"UCE-1787","One_class","Mixture",58,0.5,0.1135,0.0188,15,0.237,NA
"UCE-17","One_class","Mixture",26,0.2241,0.0074,0.0041,5,0.023,NA
"UCE-1794","One_class","Mixture",16,0.1429,0.112,0.0176,4,0.1722,NA
"UCE-1811","One_class","Mixture",2,0.0588,0.083,0.028,1,0.0774,NA
"UCE-1793","One_class","Mixture",40,0.3279,0.0263,0.0084,8,0.0591,NA
"UCE-1804","One_class","Mixture",48,0.4286,0.041,0.0115,11,0.0613,NA
"UCE-180","One_class","Mixture",0,0,0.0112,0.0026,0,0.0181,NA
"UCE-1802","One_class","Mixture",24,0.2,0.1215,0.0299,4,0.3537,NA
"UCE-1816","One_class","Mixture",38,0.5429,1.5475,0.3022,5,2.3269,NA
"UCE-1798","One_class","Mixture",36,0.3,0.0299,0.0079,8,0.0334,NA
"UCE-1808","One_class","Mixture",28,0.2692,1e-04,0,6,2e-04,NA
"UCE-1806","One_class","Mixture",16,0.1231,0.179,0.0336,4,0.3824,NA
"UCE-1809","One_class","Mixture",30,0.2381,0.0214,0.0092,7,0.0557,NA
"UCE-1826","One_class","Mixture",0,0,0.0037,0.0014,0,0.0053,NA
"UCE-1828","One_class","Mixture",0,0,0.1527,0.0548,0,0.3628,NA
"UCE-1805","One_class","Mixture",102,0.6296,0.2823,0.0469,18,0.3803,NA
"UCE-1813","One_class","Mixture",76,0.6909,0.1555,0.0266,15,0.3174,NA
"UCE-1814","One_class","Mixture",50,0.3968,0.3077,0.0569,6,0.6499,NA
"UCE-1836","One_class","Mixture",0,0,0.0078,0.0033,0,0.0188,NA
"UCE-1819","One_class","Mixture",60,0.4054,0.3258,0.0666,10,0.6202,NA
"UCE-1817","One_class","Mixture",10,0.1042,0.2034,0.0322,4,0.5112,NA
"UCE-1825","One_class","Mixture",62,0.5,0.7311,0.1249,11,1.0393,NA
"UCE-1820","One_class","Mixture",30,0.2459,0.0575,0.0129,7,0.0963,NA
"UCE-181","One_class","Mixture",20,0.1754,0.0198,0.0072,5,0.0404,NA
"UCE-183","One_class","Mixture",14,0.1346,0.0097,0.0043,4,0.0379,NA
"UCE-1823","One_class","Mixture",36,0.4091,0.0094,0.0066,7,0.0314,NA
"UCE-1822","One_class","Mixture",62,0.5536,0.0546,0.0142,14,0.0591,NA
"UCE-1830","One_class","Mixture",40,0.4,0.0529,0.0133,8,0.2112,NA
"UCE-1832","One_class","Mixture",42,0.42,0.0541,0.0131,10,0.107,NA
"UCE-1846","One_class","Mixture",2,0.0588,0.0081,0.0026,1,0.0082,NA
"UCE-1835","One_class","Mixture",78,0.6724,0.2123,0.0358,16,0.2708,NA
"UCE-182","One_class","Mixture",60,0.4478,0.0404,0.0117,15,0.066,NA
"UCE-1864","One_class","Mixture",0,0,0.0746,0.0385,0,0.1797,NA
"UCE-1845","One_class","Mixture",68,0.5075,0.0615,0.0208,14,0.2073,NA
"UCE-1867","One_class","Mixture",0,0,0.0734,0.0233,0,0.2539,NA
"UCE-1841","One_class","Mixture",58,0.5472,0.1239,0.0192,12,0.2809,NA
"UCE-1842","One_class","Mixture",46,0.3333,0.0332,0.0122,12,0.0452,NA
"UCE-1850","One_class","Mixture",40,0.3774,0.0087,0.0041,9,0.0247,NA
"UCE-186","One_class","Mixture",0,0,0.0373,0.0106,0,0.0806,NA
"UCE-1875","One_class","Mixture",0,0,0.6145,0.2752,0,2.245,NA
"UCE-1860","One_class","Mixture",44,0.3729,0.0427,0.0124,8,0.0782,NA
"UCE-1858","One_class","Mixture",46,0.3833,0.0702,0.0182,9,0.1279,NA
"UCE-1843","One_class","Mixture",46,0.4894,0.019,0.007,11,0.0682,NA
"UCE-1873","One_class","Mixture",24,0.2449,0.0656,0.0133,6,0.1475,NA
"UCE-1868","One_class","Mixture",32,0.3019,0.0797,0.0288,7,0.0909,NA
"UCE-1869","One_class","Mixture",54,0.4909,0.1629,0.0343,10,0.2839,NA
"UCE-1877","One_class","Mixture",38,0.3276,0.2118,0.0368,9,0.3482,NA
"UCE-1879","One_class","Mixture",90,0.6081,0.7546,0.1147,17,1.1697,NA
"UCE-1865","One_class","Mixture",66,0.541,0.2554,0.0575,11,0.513,NA
"UCE-1849","One_class","Mixture",22,0.1594,9e-04,7e-04,5,0.0055,NA
"UCE-1880","One_class","Mixture",18,0.2143,0.0082,0.0051,4,0.0246,NA
"UCE-1863","One_class","Mixture",70,0.5645,0.1365,0.0355,15,0.2311,NA
"UCE-1888","One_class","Mixture",44,0.3929,1.4701,0.3398,10,1.5905,NA
"UCE-1891","One_class","Mixture",24,0.24,0.0611,0.0198,5,0.1451,NA
"UCE-188","One_class","Mixture",90,0.5844,0.0996,0.02,21,0.1289,NA
"UCE-1896","One_class","Mixture",0,0,0.349,0.2313,0,1.6353,NA
"UCE-1895","One_class","Mixture",14,0.1795,0.0542,0.0185,3,0.1231,NA
"UCE-1889","One_class","Mixture",52,0.4483,0.1576,0.029,9,0.2174,NA
"UCE-1884","One_class","Mixture",52,0.4407,0.2914,0.0423,6,0.9018,NA
"UCE-1890","One_class","Mixture",18,0.1579,0.152,0.0246,3,0.4465,NA
"UCE-1878","One_class","Mixture",56,0.3836,0.1633,0.0278,10,0.2516,NA
"UCE-1893","One_class","Mixture",22,0.2444,0.0222,0.0091,6,0.0635,NA
"UCE-1886","One_class","Mixture",24,0.1644,0.0296,0.0081,6,0.0752,NA
"UCE-1903","One_class","Mixture",0,0,0.0122,0.0044,0,0.0298,NA
"UCE-1892","One_class","Mixture",86,0.6324,0.3323,0.0868,18,1.711,NA
"UCE-1898","One_class","Mixture",10,0.1282,0.0509,0.0099,2,0.0795,NA
"UCE-1900","One_class","Mixture",30,0.3191,0.0155,0.0058,7,0.0298,NA
"UCE-1918","One_class","Mixture",0,0,0.0047,0.0016,0,0.0048,NA
"UCE-18","One_class","Mixture",18,0.2045,2e-04,0,6,4e-04,NA
"UCE-1899","One_class","Mixture",22,0.2292,0.0172,0.0062,5,0.057,NA
"UCE-1911","One_class","Mixture",0,0,2.192,1.8331,0,7.5042,NA
"UCE-1914","One_class","Mixture",0,0,0.0026,7e-04,0,0.0043,NA
"UCE-1906","One_class","Mixture",70,0.4118,0.2322,0.0408,15,0.3818,NA
"UCE-1907","One_class","Mixture",30,0.2381,0.0136,0.0059,8,0.0341,NA
"UCE-1919","One_class","Mixture",2,0.0833,0.0337,0.0102,1,0.0571,NA
"UCE-1913","One_class","Mixture",40,0.3226,0.8521,0.1785,7,1.9513,NA
"UCE-1897","One_class","Mixture",112,0.7089,0.2299,0.0487,19,0.4106,NA
"UCE-1912","One_class","Mixture",28,0.2642,0.3324,0.2406,7,1.7729,NA
"UCE-1908","One_class","Mixture",42,0.5122,0.046,0.0167,10,0.1005,NA
"UCE-1904","One_class","Mixture",94,0.5529,0.582,0.0878,19,0.8971,NA
"UCE-1917","One_class","Mixture",12,0.0882,0.0125,0.002,3,0.0334,NA
"UCE-190","One_class","Mixture",28,0.2745,0.0083,0.0058,6,0.0299,NA
"UCE-1928","One_class","Mixture",0,0,0.1108,0.0379,0,0.4082,NA
"UCE-192","One_class","Mixture",2,0.0769,0.0425,0.0118,1,0.0995,NA
"UCE-1909","One_class","Mixture",12,0.1132,0.039,0.0111,4,0.0662,NA
"UCE-1938","One_class","Mixture",0,0,0.096,0.0361,0,0.2712,NA
"UCE-1922","One_class","Mixture",44,0.4889,0.3086,0.0687,9,0.8147,NA
"UCE-191","One_class","Mixture",30,0.2344,0.0143,0.0046,9,0.0352,NA
"UCE-1920","One_class","Mixture",38,0.3654,0.5095,0.0763,11,0.5147,NA
"UCE-1915","One_class","Mixture",74,0.5781,0.0374,0.0127,15,0.1316,NA
"UCE-1925","One_class","Mixture",36,0.3462,1e-04,0,7,2e-04,NA
"UCE-1943","One_class","Mixture",22,0.2895,0.0083,0.0034,6,0.0253,NA
"UCE-1937","One_class","Mixture",10,0.0909,0.0329,0.0155,3,0.1,NA
"UCE-1941","One_class","Mixture",18,0.15,0.0071,0.0032,7,0.025,NA
"UCE-1946","One_class","Mixture",52,0.5306,0.0274,0.0091,13,0.0535,NA
"UCE-1932","One_class","Mixture",24,0.1791,0.1834,0.028,6,0.3079,NA
"UCE-1967","One_class","Mixture",0,0,0.0054,0.0017,0,0.0114,NA
"UCE-195","One_class","Mixture",58,0.5273,0.0493,0.0113,11,0.2848,NA
"UCE-1960","One_class","Mixture",38,0.4043,0.0316,0.0094,9,0.0566,NA
"UCE-1969","One_class","Mixture",0,0,0.0424,0.0154,0,0.1181,NA
"UCE-1956","One_class","Mixture",28,0.2154,0.0326,0.0118,8,0.0436,NA
"UCE-1933","One_class","Mixture",54,0.4576,0.0393,0.0113,12,0.0481,NA
"UCE-1910","One_class","Mixture",104,0.7123,0.1516,0.0312,22,0.205,NA
"UCE-1961","One_class","Mixture",22,0.2245,0.0371,0.0084,6,0.0682,NA
"UCE-1972","One_class","Mixture",0,0,0.1978,0.0639,0,0.6341,NA
"UCE-1965","One_class","Mixture",24,0.2927,0.0756,0.0173,7,0.1563,NA
"UCE-1963","One_class","Mixture",42,0.35,0.1993,0.0362,10,0.3829,NA
"UCE-1977","One_class","Mixture",0,0,0.002,6e-04,0,0.005,NA
"UCE-1981","One_class","Mixture",0,0,0.0083,0.0029,0,0.0133,NA
"UCE-1966","One_class","Mixture",48,0.4068,0.1712,0.0262,11,0.2282,NA
"UCE-1982","One_class","Mixture",2,0.0909,0.1404,0.043,1,0.2205,NA
"UCE-1970","One_class","Mixture",84,0.6176,0.0948,0.0185,20,0.2097,NA
"UCE-1993","One_class","Mixture",0,0,0.0041,0.0013,0,0.0078,NA
"UCE-1971","One_class","Mixture",14,0.1077,0.0759,0.0171,4,0.0925,NA
"UCE-1976","One_class","Mixture",78,0.5342,0.1941,0.0379,15,0.386,NA
"UCE-1964","One_class","Mixture",128,0.7805,0.1403,0.0234,28,0.2289,NA
"UCE-1979","One_class","Mixture",32,0.3019,0.1099,0.0227,9,0.2938,NA
"UCE-1983","One_class","Mixture",26,0.2889,0.0729,0.0541,6,0.3664,NA
"UCE-198","One_class","Mixture",32,0.2388,0.2631,0.0615,5,0.4659,NA
"UCE-1985","One_class","Mixture",96,0.6575,0.6144,0.1091,16,0.7248,NA
"UCE-197","One_class","Mixture",24,0.2143,0.0041,7e-04,6,0.015,NA
"UCE-2000","One_class","Mixture",0,0,0.0148,0.005,0,0.0289,NA
"UCE-1986","One_class","Mixture",10,0.0893,0.0448,0.0161,2,0.099,NA
"UCE-1998","One_class","Mixture",18,0.3214,0.0092,0.0059,5,0.0376,NA
"UCE-1980","One_class","Mixture",84,0.5915,0.024,0.0078,20,0.0515,NA
"UCE-1988","One_class","Mixture",84,0.7241,0.5761,0.4348,20,3.3652,NA
"UCE-2006","One_class","Mixture",0,0,0.0012,3e-04,0,0.0016,NA
"UCE-1995","One_class","Mixture",86,0.6515,0.2376,0.0575,15,0.2871,NA
"UCE-1996","One_class","Mixture",76,0.6032,0.1021,0.0207,17,0.3355,NA
"UCE-2005","One_class","Mixture",28,0.3333,0.172,0.0613,7,0.4544,NA
"UCE-1989","One_class","Mixture",82,0.6029,0.0328,0.012,20,0.0537,NA
"UCE-2001","One_class","Mixture",20,0.2632,0.2269,0.053,6,0.7077,NA
"UCE-19","One_class","Mixture",68,0.5484,0.0587,0.0148,12,0.1207,NA
"UCE-2003","One_class","Mixture",30,0.4688,0.0634,0.0166,7,0.1054,NA
"UCE-2007","One_class","Mixture",32,0.4,0.0686,0.0258,7,0.1447,NA
"UCE-201","One_class","Mixture",0,0,0.014,0.0036,0,0.0305,NA
"UCE-1999","One_class","Mixture",46,0.451,0.0831,0.0197,8,0.1955,NA
"UCE-2004","One_class","Mixture",26,0.2364,0.1931,0.0491,7,0.422,NA
"UCE-200","One_class","Mixture",100,0.6024,0.2777,0.0548,18,0.5204,NA
"UCE-2008","One_class","Mixture",34,0.3208,0.0237,0.0078,8,0.0467,NA
"UCE-2014","One_class","Mixture",24,0.2264,0.0049,0.0016,6,0.0141,NA
"UCE-2030","One_class","Mixture",0,0,0.1343,0.0485,0,0.4108,NA
"UCE-2010","One_class","Mixture",84,0.5316,0.1613,0.0335,16,0.2683,NA
"UCE-2016","One_class","Mixture",32,0.2581,0.0337,0.0073,6,0.0835,NA
"UCE-2018","One_class","Mixture",52,0.6667,0.0372,0.0217,13,0.0987,NA
"UCE-2025","One_class","Mixture",54,0.5294,0.0629,0.0142,13,0.0724,NA
"UCE-2012","One_class","Mixture",86,0.6515,0.1106,0.0249,15,0.2572,NA
"UCE-2021","One_class","Mixture",40,0.3279,0.0938,0.0274,10,0.229,NA
"UCE-2023","One_class","Mixture",32,0.2462,0.0736,0.0184,7,0.2837,NA
"UCE-2024","One_class","Mixture",26,0.25,0.0264,0.0066,7,0.0489,NA
"UCE-2031","One_class","Mixture",26,0.2364,0.3776,0.1239,7,0.9227,NA
"UCE-202","One_class","Mixture",82,0.5325,0.5945,0.097,15,0.6919,NA
"UCE-2033","One_class","Mixture",64,0.4156,0.1361,0.0255,12,0.2817,NA
"UCE-2046","One_class","Mixture",0,0,0.1896,0.0754,0,0.4056,NA
"UCE-2028","One_class","Mixture",76,0.5278,0.1171,0.0218,14,0.2054,NA
"UCE-2036","One_class","Mixture",14,0.1373,0.0078,0.0039,4,0.0187,NA
"UCE-2035","One_class","Mixture",12,0.1224,0.0011,2e-04,3,0.004,NA
"UCE-2041","One_class","Mixture",28,0.2857,0.0262,0.0084,7,0.1468,NA
"UCE-205","One_class","Mixture",54,0.4655,0.4229,0.0908,10,0.5369,NA
"UCE-2045","One_class","Mixture",30,0.2586,0.0441,0.0137,5,0.0936,NA
"UCE-2057","One_class","Mixture",64,0.5926,0.086,0.0179,11,0.3172,NA
"UCE-2049","One_class","Mixture",80,0.597,0.2836,0.0478,18,0.6009,NA
"UCE-2043","One_class","Mixture",54,0.3699,0.0843,0.0172,12,0.1571,NA
"UCE-2052","One_class","Mixture",22,0.22,0.0021,4e-04,6,0.0109,NA
"UCE-2040","One_class","Mixture",116,0.6905,0.135,0.0236,21,0.2492,NA
"UCE-2055","One_class","Mixture",22,0.2292,0.0687,0.0193,3,0.2122,NA
"UCE-2054","One_class","Mixture",88,0.5116,0.4687,0.1091,19,0.8607,NA
"UCE-2068","One_class","Mixture",6,0.0769,0.0132,0.0032,2,0.0224,NA
"UCE-2042","One_class","Mixture",66,0.5,0.0551,0.0117,15,0.0747,NA
"UCE-2073","One_class","Mixture",0,0,0.0752,0.0315,0,0.1452,NA
"UCE-2066","One_class","Mixture",82,0.5062,0.7741,0.159,14,1.8009,NA
"UCE-2051","One_class","Mixture",58,0.4531,0.4239,0.059,12,0.7191,NA
"UCE-2064","One_class","Mixture",24,0.2222,0.0192,0.0072,5,0.0884,NA
"UCE-2048","One_class","Mixture",44,0.3188,0.1478,0.0236,8,0.5024,NA
"UCE-2062","One_class","Mixture",52,0.4815,0.0292,0.0147,12,0.0824,NA
