"Locus_name","tree_1","tree_2","RF_distance","nRF_distance","wRF_distance","KF_distance","SPR_distance","path_distance","geodesic_distance"
"UCE-1526","One_class","Mixture",108,0.6506,1.271,0.2818,22,3.946,NA
"UCE-1530","One_class","Mixture",22,0.2245,0.0566,0.0186,6,0.0422,NA
"UCE-1535","One_class","Mixture",40,0.4082,1.5,0.3869,10,2.8092,NA
"UCE-1540","One_class","Mixture",2,0.0179,0.1431,0.0384,1,0.7357,NA
"UCE-153","One_class","Mixture",50,0.3906,0.3379,0.0654,11,0.7169,NA
"UCE-1533","One_class","Mixture",18,0.2308,0.0212,0.0086,4,0.0532,NA
"UCE-1547","One_class","Mixture",56,0.4179,0.3529,0.0736,11,0.633,NA
"UCE-1539","One_class","Mixture",26,0.3095,0.0745,0.0156,4,0.1624,NA
"UCE-1544","One_class","Mixture",8,0.1,0.0148,0.003,3,0.0804,NA
"UCE-1550","One_class","Mixture",22,0.2075,0.9371,0.2659,7,2.8408,NA
"UCE-1555","One_class","Mixture",2,0.04,0.0034,9e-04,1,0.0052,NA
"UCE-1545","One_class","Mixture",42,0.3182,0.1644,0.0529,4,0.2295,NA
"UCE-1538","One_class","Mixture",16,0.1951,0.0414,0.0099,4,0.1408,NA
"UCE-1556","One_class","Mixture",0,0,0.0249,0.0082,0,0.0344,NA
"UCE-154","One_class","Mixture",62,0.5345,0.0988,0.0227,14,0.3724,NA
"UCE-1564","One_class","Mixture",0,0,0.132,0.0565,0,0.3232,NA
"UCE-1563","One_class","Mixture",52,0.5532,2.1666,0.545,10,4.748,NA
"UCE-1558","One_class","Mixture",18,0.1607,0.1033,0.0413,4,0.3189,NA
"UCE-1560","One_class","Mixture",28,0.2692,0.1671,0.0607,7,0.4502,NA
"UCE-1561","One_class","Mixture",74,0.5873,2.0871,0.5858,16,3.9298,NA
"UCE-1562","One_class","Mixture",62,0.4921,0.3793,0.0724,11,0.6794,NA
"UCE-1565","One_class","Mixture",24,0.2105,0.013,0.0023,7,0.0415,NA
"UCE-1566","One_class","Mixture",0,0,0.0078,0.0025,0,0.0123,NA
"UCE-1586","One_class","Mixture",0,0,0.1572,0.0466,0,0.4418,NA
"UCE-1580","One_class","Mixture",0,0,0.0168,0.0054,0,0.0276,NA
"UCE-1568","One_class","Mixture",6,0.1765,0.3173,0.0856,2,0.667,NA
"UCE-1581","One_class","Mixture",0,0,0.0708,0.0209,0,0.164,NA
"UCE-1570","One_class","Mixture",22,0.3235,0.0084,0.0038,6,0.0252,NA
"UCE-1573","One_class","Mixture",24,0.1846,0.1441,0.0436,4,0.3191,NA
"UCE-1579","One_class","Mixture",60,0.5263,1.7459,0.3069,13,4.0367,NA
"UCE-1569","One_class","Mixture",50,0.4032,1.2743,0.3467,10,3.8197,NA
"UCE-1590","One_class","Mixture",62,0.5536,1.0121,0.2014,10,2.2095,NA
"UCE-1594","One_class","Mixture",14,0.2258,0.0814,0.0383,3,0.161,NA
"UCE-1576","One_class","Mixture",12,0.0909,0.1189,0.047,3,0.3735,NA
"UCE-1582","One_class","Mixture",34,0.3269,0.3877,0.1169,4,0.6722,NA
"UCE-1588","One_class","Mixture",72,0.6316,2.4262,0.527,16,4.7409,NA
"UCE-157","One_class","Mixture",8,0.0727,0.0174,0.0027,2,0.0516,NA
"UCE-1597","One_class","Mixture",64,0.5424,0.4886,0.1221,13,1.4484,NA
"UCE-1600","One_class","Mixture",0,0,0.0092,0.0019,0,0.0308,NA
"UCE-1610","One_class","Mixture",4,0.1176,0.0982,0.0363,2,0.271,NA
"UCE-15","One_class","Mixture",72,0.6316,0.4841,0.0693,14,1.1399,NA
"UCE-1601","One_class","Mixture",74,0.5606,1.0013,0.2112,14,1.7119,NA
"UCE-1611","One_class","Mixture",72,0.5902,0.9266,0.1803,10,1.8494,NA
"UCE-1614","One_class","Mixture",40,0.3846,1.2991,0.1872,9,2.5046,NA
"UCE-1613","One_class","Mixture",56,0.4912,0.7921,0.2143,12,2.5762,NA
"UCE-1591","One_class","Mixture",128,0.7529,0.7309,0.1258,23,1.3465,NA
"UCE-1602","One_class","Mixture",98,0.6049,0.5889,0.1168,15,1.3295,NA
"UCE-1618","One_class","Mixture",14,0.1795,0.5566,0.1508,3,2.4212,NA
"UCE-1622","One_class","Mixture",0,0,0.1153,0.0443,0,0.2393,NA
"UCE-1621","One_class","Mixture",24,0.2182,0.0836,0.031,5,0.3032,NA
"UCE-1616","One_class","Mixture",16,0.1404,0.037,0.0186,4,0.1031,NA
"UCE-1606","One_class","Mixture",84,0.5316,0.6545,0.095,15,1.4895,NA
"UCE-161","One_class","Mixture",70,0.625,5.6327,2.2378,15,23.0976,NA
"UCE-1598","One_class","Mixture",88,0.5641,1.0632,0.2243,16,2.661,NA
"UCE-1625","One_class","Mixture",58,0.5088,0.9873,0.2378,10,2.2677,NA
"UCE-1631","One_class","Mixture",10,0.1042,0.0069,0.0013,2,0.0196,NA
"UCE-1630","One_class","Mixture",18,0.1552,0.0063,0.0017,6,0.0112,NA
"UCE-1629","One_class","Mixture",88,0.5789,1.0988,0.2343,18,3.0033,NA
"UCE-1633","One_class","Mixture",42,0.3333,0.3419,0.0731,8,0.7015,NA
"UCE-1634","One_class","Mixture",26,0.2,0.1607,0.0354,5,0.4244,NA
"UCE-1645","One_class","Mixture",42,0.4565,0.194,0.0648,8,0.3445,NA
"UCE-1624","One_class","Mixture",78,0.52,1.419,0.2322,15,3.7234,NA
"UCE-1662","One_class","Mixture",0,0,0.1071,0.0424,0,0.2713,NA
"UCE-1641","One_class","Mixture",48,0.4211,0.4965,0.1199,7,0.6398,NA
"UCE-1639","One_class","Mixture",42,0.3182,0.4179,0.1083,8,0.8862,NA
"UCE-1667","One_class","Mixture",0,0,0.054,0.0194,0,0.1264,NA
"UCE-1653","One_class","Mixture",0,0,0.1266,0.0397,0,0.3157,NA
"UCE-1643","One_class","Mixture",4,0.0345,0.018,0.0036,1,0.0355,NA
"UCE-1659","One_class","Mixture",2,0.0435,0.0152,0.0043,1,0.0346,NA
"UCE-1642","One_class","Mixture",38,0.2754,0.5238,0.2223,8,2.0157,NA
"UCE-1652","One_class","Mixture",44,0.3729,0.3218,0.0532,8,0.7206,NA
"UCE-1648","One_class","Mixture",46,0.3382,0.4915,0.1139,8,0.7336,NA
"UCE-1658","One_class","Mixture",32,0.2857,0.3428,0.1002,9,0.7938,NA
"UCE-166","One_class","Mixture",38,0.2794,0.0684,0.0205,8,0.1569,NA
"UCE-1660","One_class","Mixture",48,0.4444,1.226,0.316,11,3.4182,NA
"UCE-1675","One_class","Mixture",12,0.1277,0.1774,0.0635,3,0.4245,NA
"UCE-1650","One_class","Mixture",70,0.5147,1.5979,0.2619,14,3.3562,NA
"UCE-1671","One_class","Mixture",22,0.1833,0.0519,0.0119,5,0.0927,NA
"UCE-1692","One_class","Mixture",0,0,0.024,0.0082,0,0.0779,NA
"UCE-1690","One_class","Mixture",0,0,0.021,0.0058,0,0.0411,NA
"UCE-1693","One_class","Mixture",0,0,0.0942,0.0282,0,0.2359,NA
"UCE-1677","One_class","Mixture",46,0.3966,0.9745,0.2189,7,1.9019,NA
"UCE-1680","One_class","Mixture",4,0.0408,0.0181,0.0081,2,0.0419,NA
"UCE-1694","One_class","Mixture",16,0.186,0.0678,0.036,4,0.2908,NA
"UCE-1678","One_class","Mixture",52,0.3881,0.4276,0.107,13,0.8269,NA
"UCE-1698","One_class","Mixture",6,0.1875,0.1555,0.0481,1,0.141,NA
"UCE-1695","One_class","Mixture",42,0.3387,0.6648,0.1836,9,1.5991,NA
"UCE-1707","One_class","Mixture",0,0,0.1427,0.0611,0,0.3338,NA
"UCE-1689","One_class","Mixture",48,0.4,0.8921,0.1518,10,0.9804,NA
"UCE-1705","One_class","Mixture",0,0,0.0147,0.005,0,0.0441,NA
"UCE-1706","One_class","Mixture",4,0.1667,0.2035,0.0615,1,0.3076,NA
"UCE-1683","One_class","Mixture",24,0.1714,0.1613,0.0532,8,0.3782,NA
"UCE-169","One_class","Mixture",58,0.4677,1.3522,0.289,12,5.2667,NA
"UCE-1708","One_class","Mixture",24,0.3,0.1138,0.0364,7,0.2417,NA
"UCE-1679","One_class","Mixture",28,0.1842,0.5193,0.0881,6,0.8314,NA
"UCE-1702","One_class","Mixture",22,0.1803,0.0937,0.0242,6,0.1882,NA
"UCE-1703","One_class","Mixture",12,0.0952,0.0167,0.0029,4,0.0396,NA
"UCE-16","One_class","Mixture",14,0.0986,0.0182,0.0034,4,0.0296,NA
"UCE-170","One_class","Mixture",42,0.3333,0.2365,0.0736,10,0.6949,NA
"UCE-171","One_class","Mixture",0,0,0.2007,0.0432,0,0.5871,NA
"UCE-1731","One_class","Mixture",0,0,0.0626,0.0272,0,0.1804,NA
"UCE-1722","One_class","Mixture",44,0.4583,1.0467,0.2625,8,1.7587,NA
"UCE-1718","One_class","Mixture",68,0.7234,0.8392,0.2115,12,1.8218,NA
"UCE-1709","One_class","Mixture",36,0.3396,0.1096,0.0266,9,0.3111,NA
"UCE-1719","One_class","Mixture",86,0.5972,0.8962,0.1562,17,2.5221,NA
"UCE-1723","One_class","Mixture",28,0.2258,0.2863,0.0755,5,0.9074,NA
"UCE-1732","One_class","Mixture",64,0.4848,0.4351,0.0891,12,0.714,NA
"UCE-1744","One_class","Mixture",36,0.4186,0.6665,0.1582,7,2.1226,NA
"UCE-1713","One_class","Mixture",42,0.2561,0.3578,0.0886,8,0.487,NA
"UCE-1733","One_class","Mixture",46,0.3833,0.3807,0.1072,9,1.3107,NA
"UCE-173","One_class","Mixture",6,0.0698,0.1401,0.0418,2,0.4716,NA
"UCE-1736","One_class","Mixture",54,0.4355,0.6984,0.1794,9,2.9597,NA
"UCE-1743","One_class","Mixture",74,0.6271,1.4267,0.2872,9,1.6487,NA
"UCE-1751","One_class","Mixture",20,0.2703,0.0127,0.003,5,0.0262,NA
"UCE-1749","One_class","Mixture",14,0.1842,0.3198,0.0857,3,1.0704,NA
"UCE-1746","One_class","Mixture",66,0.5156,0.5731,0.1119,13,1.0756,NA
"UCE-1745","One_class","Mixture",40,0.3226,0.7682,0.1967,8,1.4488,NA
"UCE-172","One_class","Mixture",92,0.6301,1.0844,0.2172,15,2.6722,NA
"UCE-1748","One_class","Mixture",36,0.3158,1.0299,0.3362,8,2.3161,NA
"UCE-1741","One_class","Mixture",80,0.5333,0.8479,0.1247,11,2.2169,NA
"UCE-1750","One_class","Mixture",42,0.3621,0.1187,0.0441,11,0.2652,NA
"UCE-1756","One_class","Mixture",0,0,0.1991,0.0611,0,0.6109,NA
"UCE-175","One_class","Mixture",4,0.2,0.3759,0.1153,1,0.3641,NA
"UCE-1747","One_class","Mixture",100,0.6329,0.9285,0.2055,17,1.9145,NA
"UCE-1754","One_class","Mixture",64,0.5161,3.4126,0.5685,11,7.1526,NA
"UCE-1757","One_class","Mixture",16,0.1429,0.4397,0.1073,6,1.1781,NA
"UCE-1762","One_class","Mixture",32,0.2712,0.0496,0.0225,7,0.0708,NA
"UCE-1763","One_class","Mixture",0,0,0.1246,0.042,0,0.4758,NA
"UCE-1759","One_class","Mixture",10,0.1,0.8964,0.2096,3,2.552,NA
"UCE-1752","One_class","Mixture",24,0.15,0.0956,0.0304,6,0.2222,NA
"UCE-1753","One_class","Mixture",52,0.3562,0.7045,0.1135,6,1.8854,NA
"UCE-1765","One_class","Mixture",52,0.52,0.4898,0.1093,8,0.6563,NA
"UCE-1766","One_class","Mixture",72,0.6792,1.0298,0.2215,16,3.0029,NA
"UCE-1769","One_class","Mixture",36,0.3673,0.0541,0.0146,3,0.1745,NA
"UCE-1768","One_class","Mixture",84,0.7119,0.6219,0.1105,16,1.4756,NA
"UCE-1767","One_class","Mixture",40,0.3333,0.4826,0.0871,5,0.686,NA
"UCE-1774","One_class","Mixture",22,0.1964,0.1652,0.052,5,0.4548,NA
"UCE-1770","One_class","Mixture",10,0.0833,0.1505,0.0324,3,0.4592,NA
"UCE-1782","One_class","Mixture",0,0,0.0053,0.0014,0,0.0078,NA
"UCE-1776","One_class","Mixture",32,0.2807,1.7096,0.5332,5,7.2768,NA
"UCE-1775","One_class","Mixture",86,0.6615,1.2758,0.2366,14,3.5673,NA
"UCE-177","One_class","Mixture",42,0.3621,0.2121,0.06,10,0.6434,NA
"UCE-1780","One_class","Mixture",16,0.1333,0.1972,0.0802,2,0.2147,NA
"UCE-1781","One_class","Mixture",30,0.375,0.2285,0.0785,6,1.137,NA
"UCE-1785","One_class","Mixture",16,0.1569,0.2197,0.046,5,0.5354,NA
"UCE-1783","One_class","Mixture",26,0.2281,0.7937,0.2312,6,1.3066,NA
"UCE-1786","One_class","Mixture",4,0.0339,0.006,9e-04,1,0.0162,NA
"UCE-1793","One_class","Mixture",32,0.2581,0.5365,0.1697,8,1.6062,NA
"UCE-1796","One_class","Mixture",18,0.2045,0.1095,0.0361,4,0.2912,NA
"UCE-1794","One_class","Mixture",38,0.3393,0.5559,0.1084,5,0.8298,NA
"UCE-1800","One_class","Mixture",24,0.3077,0.0273,0.0148,6,0.1057,NA
"UCE-1798","One_class","Mixture",38,0.3167,0.1695,0.0339,9,0.3279,NA
"UCE-1787","One_class","Mixture",40,0.339,0.4743,0.1238,6,0.6043,NA
"UCE-1811","One_class","Mixture",0,0,0.0545,0.0159,0,0.1258,NA
"UCE-1810","One_class","Mixture",0,0,0.0354,0.0105,0,0.0679,NA
"UCE-1802","One_class","Mixture",12,0.1,0.0949,0.027,4,0.234,NA
"UCE-17","One_class","Mixture",14,0.1207,0.0941,0.0275,3,0.2138,NA
"UCE-1804","One_class","Mixture",36,0.3158,0.5766,0.1282,9,1.0448,NA
"UCE-1808","One_class","Mixture",42,0.4038,0.4123,0.1036,7,1.435,NA
"UCE-180","One_class","Mixture",8,0.1026,0.085,0.0366,1,0.1493,NA
"UCE-1813","One_class","Mixture",78,0.629,1.6437,0.2973,10,4.7504,NA
"UCE-1809","One_class","Mixture",26,0.2063,0.1625,0.0451,7,0.4495,NA
"UCE-1816","One_class","Mixture",18,0.2571,0.6425,0.1978,6,2.3445,NA
"UCE-1826","One_class","Mixture",0,0,0.0027,9e-04,0,0.003,NA
"UCE-1828","One_class","Mixture",2,0.125,0.5719,0.2257,1,0.6641,NA
"UCE-1814","One_class","Mixture",36,0.2857,0.8471,0.1377,6,1.7679,NA
"UCE-181","One_class","Mixture",60,0.5263,1.0726,0.3296,11,2.4282,NA
"UCE-1820","One_class","Mixture",32,0.2623,0.5448,0.1254,4,0.9615,NA
"UCE-1823","One_class","Mixture",24,0.2727,0.0595,0.0225,8,0.1993,NA
"UCE-1824","One_class","Mixture",62,0.4921,0.5489,0.1067,14,1.3713,NA
"UCE-1822","One_class","Mixture",78,0.6094,1.1769,0.2034,12,3.8743,NA
"UCE-1806","One_class","Mixture",10,0.0769,0.244,0.0543,2,0.698,NA
"UCE-1805","One_class","Mixture",84,0.4773,0.6741,0.1255,15,0.9995,NA
"UCE-1825","One_class","Mixture",46,0.371,0.4694,0.1066,9,0.6754,NA
"UCE-1819","One_class","Mixture",76,0.5135,0.3864,0.0715,11,0.5941,NA
"UCE-1832","One_class","Mixture",68,0.6415,1.6912,0.295,14,4.1534,NA
"UCE-182","One_class","Mixture",84,0.6087,1.007,0.2923,15,2.4579,NA
"UCE-1836","One_class","Mixture",0,0,0.0351,0.016,0,0.1216,NA
"UCE-1830","One_class","Mixture",30,0.2885,0.6175,0.1889,7,2.505,NA
"UCE-1835","One_class","Mixture",72,0.6316,0.8231,0.1618,16,1.2859,NA
"UCE-1817","One_class","Mixture",14,0.1458,0.4832,0.0917,4,1.8565,NA
"UCE-1846","One_class","Mixture",0,0,0.0038,0.0011,0,0.0127,NA
"UCE-183","One_class","Mixture",6,0.0577,0.0097,0.0045,1,0.0385,NA
"UCE-1841","One_class","Mixture",48,0.4528,2.1768,0.4224,11,4.3513,NA
"UCE-1850","One_class","Mixture",22,0.2075,0.0609,0.0166,4,0.1726,NA
"UCE-1864","One_class","Mixture",0,0,0.096,0.0453,0,0.2331,NA
"UCE-1843","One_class","Mixture",42,0.3889,0.5751,0.1511,7,1.2392,NA
"UCE-1858","One_class","Mixture",42,0.35,0.2942,0.0832,10,0.5396,NA
"UCE-186","One_class","Mixture",0,0,0.0499,0.0142,0,0.1195,NA
"UCE-185","One_class","Mixture",20,0.2128,0.3076,0.0935,6,0.7021,NA
"UCE-1845","One_class","Mixture",66,0.4925,0.0914,0.0423,15,0.2399,NA
"UCE-1859","One_class","Mixture",42,0.5526,0.5429,0.1266,8,0.8207,NA
"UCE-1842","One_class","Mixture",38,0.2603,0.7624,0.2766,9,2.0111,NA
"UCE-1863","One_class","Mixture",56,0.4444,1.5626,0.4096,10,4.8252,NA
"UCE-1867","One_class","Mixture",4,0.1176,0.1015,0.028,1,0.2891,NA
"UCE-1868","One_class","Mixture",28,0.2456,0.5587,0.1431,5,1.1097,NA
"UCE-1849","One_class","Mixture",18,0.1286,0.9433,0.3213,7,3.9163,NA
"UCE-1869","One_class","Mixture",50,0.4545,1.3736,0.241,8,1.6214,NA
"UCE-1860","One_class","Mixture",78,0.661,1.023,0.1952,10,2.1093,NA
"UCE-1865","One_class","Mixture",40,0.3279,0.3461,0.0773,6,0.7188,NA
"UCE-1875","One_class","Mixture",2,0.0625,0.2877,0.113,1,0.9351,NA
"UCE-1880","One_class","Mixture",4,0.0476,0.0096,0.0057,2,0.0372,NA
"UCE-1877","One_class","Mixture",44,0.3793,0.3159,0.0611,9,0.4789,NA
"UCE-1873","One_class","Mixture",8,0.0816,0.0017,4e-04,3,0.0036,NA
"UCE-1878","One_class","Mixture",52,0.3562,0.2935,0.0584,12,0.4574,NA
"UCE-1893","One_class","Mixture",8,0.0889,0.0128,0.0025,2,0.0421,NA
"UCE-1896","One_class","Mixture",0,0,0.4581,0.2808,0,2.1515,NA
"UCE-1879","One_class","Mixture",80,0.5405,0.6211,0.1043,18,1.1663,NA
"UCE-1884","One_class","Mixture",30,0.2542,0.2821,0.0738,6,0.4464,NA
"UCE-1891","One_class","Mixture",32,0.32,1.3794,0.4023,7,3.4873,NA
"UCE-1889","One_class","Mixture",34,0.2881,0.2119,0.0389,8,0.4318,NA
"UCE-1886","One_class","Mixture",40,0.274,0.6442,0.1488,6,1.0957,NA
"UCE-1890","One_class","Mixture",14,0.1228,1.2367,0.2171,4,4.1066,NA
"UCE-1899","One_class","Mixture",36,0.375,0.2425,0.0435,8,0.3406,NA
"UCE-1888","One_class","Mixture",16,0.1429,0.1152,0.0332,5,0.3786,NA
"UCE-1898","One_class","Mixture",10,0.1282,0.0885,0.0219,2,0.302,NA
"UCE-188","One_class","Mixture",62,0.3974,0.3267,0.0752,12,0.7719,NA
"UCE-1895","One_class","Mixture",10,0.1282,0.0754,0.0185,3,0.159,NA
"UCE-1903","One_class","Mixture",0,0,0.0281,0.0101,0,0.0594,NA
"UCE-1897","One_class","Mixture",114,0.7037,0.4373,0.0876,20,0.7541,NA
"UCE-1892","One_class","Mixture",88,0.6471,1.7461,0.4096,19,11.1671,NA
"UCE-1900","One_class","Mixture",12,0.1277,0.2276,0.0599,3,0.4674,NA
"UCE-18","One_class","Mixture",12,0.1364,2e-04,0,3,6e-04,NA
"UCE-1911","One_class","Mixture",4,0.1538,3.1467,2.3303,1,9.7656,NA
"UCE-1914","One_class","Mixture",0,0,0.0098,0.0031,0,0.0156,NA
"UCE-1918","One_class","Mixture",0,0,0.0072,0.0023,0,0.007,NA
"UCE-1919","One_class","Mixture",4,0.1667,0.0601,0.0183,1,0.1063,NA
"UCE-1907","One_class","Mixture",46,0.3651,0.3342,0.0827,9,0.3899,NA
"UCE-1912","One_class","Mixture",24,0.2264,0.2772,0.2053,7,1.4977,NA
"UCE-1908","One_class","Mixture",72,0.5902,1.0532,0.2033,13,2.2619,NA
"UCE-1913","One_class","Mixture",38,0.3065,0.7832,0.1485,9,1.3616,NA
"UCE-1909","One_class","Mixture",8,0.0755,0.0508,0.0083,3,0.1959,NA
"UCE-190","One_class","Mixture",28,0.2642,0.2216,0.1187,7,1.6646,NA
"UCE-1904","One_class","Mixture",64,0.3765,0.7144,0.1192,8,1.735,NA
"UCE-1906","One_class","Mixture",58,0.3412,0.5469,0.1185,15,1.1951,NA
"UCE-191","One_class","Mixture",64,0.4848,1.1837,0.2386,14,1.6582,NA
"UCE-1917","One_class","Mixture",8,0.0588,0.0238,0.0036,3,0.0666,NA
"UCE-192","One_class","Mixture",0,0,0.0116,0.0038,0,0.0146,NA
"UCE-1928","One_class","Mixture",2,0.0588,0.1243,0.0394,1,0.403,NA
"UCE-1925","One_class","Mixture",36,0.3462,0.5215,0.1032,9,0.8895,NA
"UCE-1920","One_class","Mixture",34,0.3269,2.0433,0.3132,9,4.9609,NA
"UCE-1910","One_class","Mixture",124,0.7045,0.6523,0.109,22,1.6837,NA
"UCE-1915","One_class","Mixture",60,0.4167,1.8193,0.3066,11,4.6108,NA
"UCE-1922","One_class","Mixture",48,0.5217,0.3278,0.0702,6,0.7215,NA
"UCE-1932","One_class","Mixture",8,0.0597,0.0788,0.0154,3,0.2393,NA
"UCE-1938","One_class","Mixture",0,0,0.1135,0.0459,0,0.3044,NA
"UCE-1933","One_class","Mixture",82,0.6508,1.1006,0.2002,15,1.5676,NA
"UCE-195","One_class","Mixture",50,0.4545,0.3292,0.0873,9,0.6261,NA
"UCE-1937","One_class","Mixture",42,0.3818,0.514,0.1062,8,0.7481,NA
"UCE-1943","One_class","Mixture",42,0.4375,0.2762,0.0798,10,0.7171,NA
"UCE-1967","One_class","Mixture",0,0,0.0097,0.0032,0,0.0211,NA
"UCE-1941","One_class","Mixture",22,0.1833,0.2232,0.0582,5,0.5746,NA
"UCE-1956","One_class","Mixture",42,0.3231,0.2595,0.0614,12,0.8615,NA
"UCE-1960","One_class","Mixture",70,0.6604,3.2905,1.7219,12,13.2679,NA
"UCE-1946","One_class","Mixture",56,0.5,1.2412,0.3216,10,2.2167,NA
"UCE-1969","One_class","Mixture",0,0,0.0034,8e-04,0,0.0036,NA
"UCE-1965","One_class","Mixture",0,0,0.0114,0.0026,0,0.0377,NA
"UCE-1961","One_class","Mixture",30,0.3061,0.5155,0.1402,7,1.3156,NA
"UCE-1972","One_class","Mixture",0,0,0.1183,0.0383,0,0.3992,NA
"UCE-1963","One_class","Mixture",68,0.5667,2.0238,0.4422,11,4.7915,NA
"UCE-1977","One_class","Mixture",0,0,0.0036,0.0011,0,0.0083,NA
"UCE-1966","One_class","Mixture",52,0.4407,1.1022,0.2094,10,1.2478,NA
"UCE-1971","One_class","Mixture",34,0.2576,0.6635,0.1321,6,1.046,NA
"UCE-1981","One_class","Mixture",0,0,0.0398,0.0148,0,0.0843,NA
"UCE-1970","One_class","Mixture",70,0.5147,1.3277,0.3187,13,4.904,NA
"UCE-1982","One_class","Mixture",0,0,0.1064,0.034,0,0.2497,NA
"UCE-1979","One_class","Mixture",32,0.3019,0.823,0.1513,8,2.1945,NA
"UCE-1993","One_class","Mixture",0,0,0.0073,0.0031,0,0.01,NA
"UCE-1983","One_class","Mixture",20,0.2174,0.3888,0.0984,4,1.1291,NA
"UCE-197","One_class","Mixture",4,0.0351,0.0185,0.0082,2,0.0441,NA
"UCE-1980","One_class","Mixture",100,0.6579,1.3392,0.2444,18,6.1094,NA
"UCE-1976","One_class","Mixture",60,0.411,0.2736,0.0604,11,0.6489,NA
"UCE-1964","One_class","Mixture",128,0.7191,0.8994,0.1175,21,1.4583,NA
"UCE-1986","One_class","Mixture",6,0.0526,0.0925,0.0334,2,0.2004,NA
"UCE-198","One_class","Mixture",38,0.2836,0.9004,0.2435,5,0.994,NA
"UCE-1995","One_class","Mixture",48,0.3636,0.4125,0.1058,9,1.1512,NA
"UCE-1998","One_class","Mixture",40,0.5,1.7846,0.4853,7,3.2342,NA
"UCE-1988","One_class","Mixture",74,0.6066,0.452,0.1667,13,1.1667,NA
"UCE-1989","One_class","Mixture",114,0.6628,0.6477,0.1372,23,1.381,NA
"UCE-2000","One_class","Mixture",0,0,0.0153,0.0051,0,0.0318,NA
"UCE-1999","One_class","Mixture",44,0.3333,1.0957,0.2081,9,1.7413,NA
"UCE-2005","One_class","Mixture",30,0.3571,0.1195,0.0434,6,0.208,NA
"UCE-2003","One_class","Mixture",26,0.3333,0.0682,0.0149,6,0.1115,NA
"UCE-2006","One_class","Mixture",0,0,0.0092,0.0025,0,0.0266,NA
"UCE-1996","One_class","Mixture",80,0.625,0.983,0.1715,14,2.3496,NA
"UCE-2001","One_class","Mixture",6,0.0789,0.0119,0.0027,2,0.0219,NA
"UCE-19","One_class","Mixture",72,0.5217,1.3193,0.4053,14,2.7764,NA
"UCE-1985","One_class","Mixture",68,0.4658,0.3884,0.082,15,0.7649,NA
"UCE-2004","One_class","Mixture",30,0.2679,1.9706,0.6175,5,4.8213,NA
"UCE-1997","One_class","Mixture",40,0.2597,0.5624,0.1186,9,1.1349,NA
"UCE-2010","One_class","Mixture",62,0.3875,0.2312,0.0473,7,0.3606,NA
"UCE-2018","One_class","Mixture",62,0.5962,0.3079,0.0666,11,0.4611,NA
"UCE-2008","One_class","Mixture",42,0.3621,0.0826,0.0322,10,0.4582,NA
"UCE-2007","One_class","Mixture",72,0.6923,2.6758,0.5635,11,4.7726,NA
"UCE-201","One_class","Mixture",2,0.0588,0.1289,0.0395,1,0.3838,NA
"UCE-2016","One_class","Mixture",40,0.3226,0.4584,0.0955,5,0.9864,NA
"UCE-2012","One_class","Mixture",92,0.6765,0.9585,0.1867,18,3.1034,NA
"UCE-2014","One_class","Mixture",28,0.2642,0.3321,0.0815,6,0.5614,NA
"UCE-2030","One_class","Mixture",4,0.1818,0.1178,0.0459,1,0.3727,NA
"UCE-200","One_class","Mixture",96,0.5783,0.446,0.0796,19,1.2542,NA
"UCE-2024","One_class","Mixture",34,0.3269,0.1773,0.0337,4,0.4054,NA
"UCE-2020","One_class","Mixture",44,0.3188,0.3145,0.0587,7,0.4734,NA
"UCE-2025","One_class","Mixture",62,0.5536,0.8852,0.1632,8,1.5585,NA
"UCE-2023","One_class","Mixture",12,0.0896,0.0114,0.002,4,0.023,NA
"UCE-2021","One_class","Mixture",42,0.3387,0.8499,0.388,10,0.8232,NA
"UCE-2031","One_class","Mixture",40,0.3636,0.9012,0.3193,10,2.8876,NA
"UCE-2046","One_class","Mixture",0,0,0.0365,0.0136,0,0.062,NA
"UCE-2028","One_class","Mixture",72,0.4615,0.6876,0.1562,11,1.8452,NA
"UCE-202","One_class","Mixture",54,0.3506,0.3866,0.0697,7,1.1026,NA
"UCE-2041","One_class","Mixture",34,0.3469,1.3961,0.301,4,2.2677,NA
"UCE-2036","One_class","Mixture",40,0.3774,1.3232,0.2253,9,2.9875,NA
"UCE-2035","One_class","Mixture",30,0.2941,0.9094,0.2244,4,1.4617,NA
"UCE-2033","One_class","Mixture",74,0.4805,0.4552,0.0784,14,0.8668,NA
"UCE-2055","One_class","Mixture",44,0.4583,0.8945,0.1612,9,1.698,NA
"UCE-2051","One_class","Mixture",40,0.3125,0.4754,0.0824,6,0.6904,NA
"UCE-2043","One_class","Mixture",40,0.274,0.3081,0.0851,9,0.6012,NA
"UCE-2057","One_class","Mixture",56,0.4912,0.1225,0.0281,12,0.1682,NA
"UCE-2049","One_class","Mixture",48,0.3529,0.7812,0.1623,10,1.3829,NA
"UCE-2048","One_class","Mixture",0,0,0.0061,0.001,0,0.0129,NA
"UCE-205","One_class","Mixture",48,0.4138,0.545,0.1548,7,0.8142,NA
"UCE-2052","One_class","Mixture",26,0.2453,0.0938,0.0253,5,0.1188,NA
"UCE-2045","One_class","Mixture",56,0.4828,1.5544,0.3323,7,4.3119,NA
"UCE-2042","One_class","Mixture",96,0.5783,0.5607,0.0838,19,1.2384,NA
